HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.sent_id,Input.relation,Input.term1,Input.b1,Input.e1,Input.term2,Input.b2,Input.e2,Input.sentence,Input.baseline,Input.confidence,Input.sen_len,Answer.Q1,Answer.Q1text,Answer.Q2a,Answer.Q2b,Answer.b1val,Answer.b2val,Answer.e1val,Answer.e2val,Answer.factor1,Answer.factor2,Approve,Reject
3FDWKV9VCNENAM5A8Z63TAV7HWUMUY,359956SLTYAUE33RYLG092MRZ5YRLJ,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.13,Fri Nov 24 02:55:19 PST 2017,15,BatchId:3022312;OriginalHitTemplateId:;,600,604800,Fri Dec 01 02:55:19 PST 2017,,,34FNN24DCNL86813G3R84DMJ5ZT5YD,A3SDFAOJW87FGP,Approved,Fri Nov 24 06:41:48 PST 2017,Fri Nov 24 06:42:06 PST 2017,Fri Dec 01 06:42:06 PST 2017,Sun Nov 26 07:38:07 PST 2017,,,18,100% (1602/1602),100% (409/409),0% (0/0),1f86c1164d14c381b989465d565da75eebc544d09c33673bfdcfd3d3f91be77f:25-27:20-22,per:founded_org,Patrick Collins,25,27,Elegant Angel,20,22,"The company is known for being controversial , as it has engaged in public relations wars with Vivid Video , Patrick Collins and his company Elegant Angel , Paul Fishbein and his publication Adult Video News , and Larry Flynt .",1,0.8,41,per:top_member_employee_of_org,per:top_member_employee_of_org,his company,{},25,20,27,22,PATRICK COLLINS,ELEGANT ANGEL,,
3G4VVJO6PZSFSTXB61UT4RG4KA7PK0,359956SLTYAUE33RYLG092MRZ5YRLJ,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.13,Fri Nov 24 02:55:18 PST 2017,15,BatchId:3022312;OriginalHitTemplateId:;,600,604800,Fri Dec 01 02:55:18 PST 2017,,,35BLDD71I79P9SQNIGB4MIPKOIQVZU,A6JKKANO7F4KD,Approved,Fri Nov 24 15:42:20 PST 2017,Fri Nov 24 15:42:46 PST 2017,Fri Dec 01 15:42:46 PST 2017,Sun Nov 26 07:37:09 PST 2017,,,26,100% (35/35),100% (7/7),0% (0/0),e9be3b8f1a7f755b261c7136bd31fe06852505113ccc3dc6912938298ab5b4b0:12-14:2-3,per:place_of_death,Yitzhak Rabin,2,3,Israel,12,14,JERUSALEM : Israel marks 14th anniversary of the assassination of prime minister Yitzhak Rabin .,1,0.75,15,per:employee_or_member_of|per:top_member_employee_of_org,per:employee_or_member_of per:top_member_employee_of_org,prime minister,{},2,12,3,14,YITZHAK RABIN,ISRAEL,,
3G4VVJO6PZSFSTXB61UT4RG4KA7PK0,359956SLTYAUE33RYLG092MRZ5YRLJ,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.13,Fri Nov 24 02:55:18 PST 2017,15,BatchId:3022312;OriginalHitTemplateId:;,600,604800,Fri Dec 01 02:55:18 PST 2017,,,3ATTHHXXWB0VIR68IRO0A8JF8FWXI0,A31XNLA9REVGXL,Approved,Fri Nov 24 03:36:02 PST 2017,Fri Nov 24 03:37:37 PST 2017,Fri Dec 01 03:37:37 PST 2017,Sun Nov 26 07:37:09 PST 2017,,,95,100% (597/597),100% (65/65),0% (0/0),e9be3b8f1a7f755b261c7136bd31fe06852505113ccc3dc6912938298ab5b4b0:12-14:2-3,per:place_of_death,Yitzhak Rabin,2,3,Israel,12,14,JERUSALEM : Israel marks 14th anniversary of the assassination of prime minister Yitzhak Rabin .,1,0.75,15,per:employee_or_member_of|per:top_member_employee_of_org,per:employee_or_member_of per:top_member_employee_of_org,ISRAEL YITZHAK RABIN,{},2,12,3,14,YITZHAK RABIN,ISRAEL,,
3G4VVJO6PZSFSTXB61UT4RG4KA7PK0,359956SLTYAUE33RYLG092MRZ5YRLJ,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.13,Fri Nov 24 02:55:18 PST 2017,15,BatchId:3022312;OriginalHitTemplateId:;,600,604800,Fri Dec 01 02:55:18 PST 2017,,,3HWRJOOET6EB65INSYSMQL4V18TSEM,ATR6RB1RULOC0,Approved,Fri Nov 24 18:33:53 PST 2017,Fri Nov 24 18:34:04 PST 2017,Fri Dec 01 18:34:04 PST 2017,Sun Nov 26 07:37:10 PST 2017,,,11,100% (130/130),100% (88/88),0% (0/0),e9be3b8f1a7f755b261c7136bd31fe06852505113ccc3dc6912938298ab5b4b0:12-14:2-3,per:place_of_death,Yitzhak Rabin,2,3,Israel,12,14,JERUSALEM : Israel marks 14th anniversary of the assassination of prime minister Yitzhak Rabin .,1,0.75,15,per:employee_or_member_of|per:top_member_employee_of_org,per:employee_or_member_of per:top_member_employee_of_org,prime minister,{},2,12,3,14,YITZHAK RABIN,ISRAEL,,
3G4VVJO6PZSFSTXB61UT4RG4KA7PK0,359956SLTYAUE33RYLG092MRZ5YRLJ,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.13,Fri Nov 24 02:55:18 PST 2017,15,BatchId:3022312;OriginalHitTemplateId:;,600,604800,Fri Dec 01 02:55:18 PST 2017,,,3IOEN3P9S8V7Z6QE9XU4IWP9UA116Z,A3KN0O7VP8YSZY,Approved,Fri Nov 24 08:34:27 PST 2017,Fri Nov 24 08:34:54 PST 2017,Fri Dec 01 08:34:54 PST 2017,Sun Nov 26 07:37:10 PST 2017,,,27,100% (789/789),100% (228/228),0% (0/0),e9be3b8f1a7f755b261c7136bd31fe06852505113ccc3dc6912938298ab5b4b0:12-14:2-3,per:place_of_death,Yitzhak Rabin,2,3,Israel,12,14,JERUSALEM : Israel marks 14th anniversary of the assassination of prime minister Yitzhak Rabin .,1,0.75,15,per:employee_or_member_of|per:top_member_employee_of_org,per:employee_or_member_of per:top_member_employee_of_org,prime minister,{},2,12,3,14,YITZHAK RABIN,ISRAEL,,
3G4VVJO6PZSFSTXB61UT4RG4KA7PK0,359956SLTYAUE33RYLG092MRZ5YRLJ,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.13,Fri Nov 24 02:55:18 PST 2017,15,BatchId:3022312;OriginalHitTemplateId:;,600,604800,Fri Dec 01 02:55:18 PST 2017,,,3NVC2EB65RB5STEZ2K3FPGOZR4O3Y9,AJPQEZBVJXVE9,Approved,Fri Nov 24 13:29:06 PST 2017,Fri Nov 24 13:29:19 PST 2017,Fri Dec 01 13:29:19 PST 2017,Sun Nov 26 07:37:10 PST 2017,,,13,100% (897/897),100% (367/367),0% (0/0),e9be3b8f1a7f755b261c7136bd31fe06852505113ccc3dc6912938298ab5b4b0:12-14:2-3,per:place_of_death,Yitzhak Rabin,2,3,Israel,12,14,JERUSALEM : Israel marks 14th anniversary of the assassination of prime minister Yitzhak Rabin .,1,0.75,15,per:employee_or_member_of|per:top_member_employee_of_org,per:employee_or_member_of per:top_member_employee_of_org,prime minister,{},2,12,3,14,YITZHAK RABIN,ISRAEL,,
3G4VVJO6PZSFSTXB61UT4RG4KA7PK0,359956SLTYAUE33RYLG092MRZ5YRLJ,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.13,Fri Nov 24 02:55:18 PST 2017,15,BatchId:3022312;OriginalHitTemplateId:;,600,604800,Fri Dec 01 02:55:18 PST 2017,,,33NF62TLXKELT2R71QUBWFQDPLEKJI,A2EEL9YYUHL5SK,Approved,Fri Nov 24 06:36:22 PST 2017,Fri Nov 24 06:42:34 PST 2017,Fri Dec 01 06:42:34 PST 2017,Sun Nov 26 07:37:09 PST 2017,,,372,100% (1316/1317),100% (121/121),0% (0/0),e9be3b8f1a7f755b261c7136bd31fe06852505113ccc3dc6912938298ab5b4b0:12-14:2-3,per:place_of_death,Yitzhak Rabin,2,3,Israel,12,14,JERUSALEM : Israel marks 14th anniversary of the assassination of prime minister Yitzhak Rabin .,1,0.75,15,per:employee_or_member_of|per:top_member_employee_of_org|per:place_of_death,per:employee_or_member_of per:top_member_employee_of_org per:place_of_death,assassination of prime minister,{},2,12,3,14,YITZHAK RABIN,ISRAEL,,
3G4VVJO6PZSFSTXB61UT4RG4KA7PK0,359956SLTYAUE33RYLG092MRZ5YRLJ,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.13,Fri Nov 24 02:55:18 PST 2017,15,BatchId:3022312;OriginalHitTemplateId:;,600,604800,Fri Dec 01 02:55:18 PST 2017,,,3YDGXNSEO06BVJ6LPUA408S3CPG48G,A3UV55HC87DO9C,Approved,Fri Nov 24 12:59:23 PST 2017,Fri Nov 24 12:59:54 PST 2017,Fri Dec 01 12:59:54 PST 2017,Sun Nov 26 07:37:10 PST 2017,,,31,100% (515/515),100% (173/173),0% (0/0),e9be3b8f1a7f755b261c7136bd31fe06852505113ccc3dc6912938298ab5b4b0:12-14:2-3,per:place_of_death,Yitzhak Rabin,2,3,Israel,12,14,JERUSALEM : Israel marks 14th anniversary of the assassination of prime minister Yitzhak Rabin .,1,0.75,15,per:employee_or_member_of|per:top_member_employee_of_org|per:place_of_death,per:employee_or_member_of per:top_member_employee_of_org per:place_of_death,anniversary of the assassination of prime minister,{},2,12,3,14,YITZHAK RABIN,ISRAEL,,
3G4VVJO6PZSFSTXB61UT4RG4KA7PK0,359956SLTYAUE33RYLG092MRZ5YRLJ,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.13,Fri Nov 24 02:55:18 PST 2017,15,BatchId:3022312;OriginalHitTemplateId:;,600,604800,Fri Dec 01 02:55:18 PST 2017,,,3G0WWMR1UWW3NVGNTT60L8J3XC8QNJ,A1G94QON7A9K0N,Approved,Fri Nov 24 18:05:28 PST 2017,Fri Nov 24 18:06:30 PST 2017,Fri Dec 01 18:06:30 PST 2017,Sun Nov 26 07:37:10 PST 2017,,,62,100% (1159/1160),100% (153/153),0% (0/0),e9be3b8f1a7f755b261c7136bd31fe06852505113ccc3dc6912938298ab5b4b0:12-14:2-3,per:place_of_death,Yitzhak Rabin,2,3,Israel,12,14,JERUSALEM : Israel marks 14th anniversary of the assassination of prime minister Yitzhak Rabin .,1,0.75,15,per:employee_or_member_of|per:top_member_employee_of_org|per:places_of_residence,per:employee_or_member_of per:top_member_employee_of_org per:places_of_residence,prime minister,{},2,12,3,14,YITZHAK RABIN,ISRAEL,,
3G4VVJO6PZSFSTXB61UT4RG4KA7PK0,359956SLTYAUE33RYLG092MRZ5YRLJ,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.13,Fri Nov 24 02:55:18 PST 2017,15,BatchId:3022312;OriginalHitTemplateId:;,600,604800,Fri Dec 01 02:55:18 PST 2017,,,3XC1O3LBOTYQRB5UYKKGDLQ1COSLTB,ABX5OQLR6UNBC,Approved,Fri Nov 24 11:48:29 PST 2017,Fri Nov 24 11:48:44 PST 2017,Fri Dec 01 11:48:44 PST 2017,Sun Nov 26 07:37:10 PST 2017,,,15,100% (787/787),100% (456/456),0% (0/0),e9be3b8f1a7f755b261c7136bd31fe06852505113ccc3dc6912938298ab5b4b0:12-14:2-3,per:place_of_death,Yitzhak Rabin,2,3,Israel,12,14,JERUSALEM : Israel marks 14th anniversary of the assassination of prime minister Yitzhak Rabin .,1,0.75,15,per:employee_or_member_of|per:top_member_employee_of_org|per:places_of_residence,per:employee_or_member_of per:top_member_employee_of_org per:places_of_residence,prime minister,{},2,12,3,14,YITZHAK RABIN,ISRAEL,,
3G4VVJO6PZSFSTXB61UT4RG4KA7PK0,359956SLTYAUE33RYLG092MRZ5YRLJ,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.13,Fri Nov 24 02:55:18 PST 2017,15,BatchId:3022312;OriginalHitTemplateId:;,600,604800,Fri Dec 01 02:55:18 PST 2017,,,3K3R2QNK8CFAQMJA9S70D8L8V84U90,A610SH5RY1NG1,Approved,Fri Nov 24 07:42:39 PST 2017,Fri Nov 24 07:43:01 PST 2017,Fri Dec 01 07:43:01 PST 2017,Sun Nov 26 07:37:10 PST 2017,,,22,100% (817/817),100% (200/200),0% (0/0),e9be3b8f1a7f755b261c7136bd31fe06852505113ccc3dc6912938298ab5b4b0:12-14:2-3,per:place_of_death,Yitzhak Rabin,2,3,Israel,12,14,JERUSALEM : Israel marks 14th anniversary of the assassination of prime minister Yitzhak Rabin .,1,0.75,15,per:employee_or_member_of|per:top_member_employee_of_org|per:places_of_residence|per:place_of_death,per:top_member_employee_of_org per:employee_or_member_of per:places_of_residence per:place_of_death,assassination of prime minister,{},2,12,3,14,YITZHAK RABIN,ISRAEL,,
3G4VVJO6PZSFSTXB61UT4RG4KA7PK0,359956SLTYAUE33RYLG092MRZ5YRLJ,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.13,Fri Nov 24 02:55:18 PST 2017,15,BatchId:3022312;OriginalHitTemplateId:;,600,604800,Fri Dec 01 02:55:18 PST 2017,,,39DD6S19JQN87H41NQMUME1YONPEZ9,A3BL2ZEODD79AZ,Approved,Fri Nov 24 16:23:44 PST 2017,Fri Nov 24 16:24:08 PST 2017,Fri Dec 01 16:24:08 PST 2017,Sun Nov 26 07:37:09 PST 2017,,,24,100% (315/315),100% (195/195),0% (0/0),e9be3b8f1a7f755b261c7136bd31fe06852505113ccc3dc6912938298ab5b4b0:12-14:2-3,per:place_of_death,Yitzhak Rabin,2,3,Israel,12,14,JERUSALEM : Israel marks 14th anniversary of the assassination of prime minister Yitzhak Rabin .,1,0.75,15,per:place_of_death,per:place_of_death,ISRAEL assassination YITZHAK RABIN,{},2,12,3,14,YITZHAK RABIN,ISRAEL,,
3G4VVJO6PZSFSTXB61UT4RG4KA7PK0,359956SLTYAUE33RYLG092MRZ5YRLJ,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.13,Fri Nov 24 02:55:18 PST 2017,15,BatchId:3022312;OriginalHitTemplateId:;,600,604800,Fri Dec 01 02:55:18 PST 2017,,,3OJSZ2ATDT8PRO52TU18R02M115751,A18G2CLYSTENK,Approved,Fri Nov 24 13:00:41 PST 2017,Fri Nov 24 13:00:59 PST 2017,Fri Dec 01 13:00:59 PST 2017,Sun Nov 26 07:37:10 PST 2017,,,18,100% (652/652),100% (246/246),0% (0/0),e9be3b8f1a7f755b261c7136bd31fe06852505113ccc3dc6912938298ab5b4b0:12-14:2-3,per:place_of_death,Yitzhak Rabin,2,3,Israel,12,14,JERUSALEM : Israel marks 14th anniversary of the assassination of prime minister Yitzhak Rabin .,1,0.75,15,per:place_of_death,per:place_of_death,ISRAEL marks 14th anniversary of assassination of YITZHAK RABIN,{},2,12,3,14,YITZHAK RABIN,ISRAEL,,
3G4VVJO6PZSFSTXB61UT4RG4KA7PK0,359956SLTYAUE33RYLG092MRZ5YRLJ,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.13,Fri Nov 24 02:55:18 PST 2017,15,BatchId:3022312;OriginalHitTemplateId:;,600,604800,Fri Dec 01 02:55:18 PST 2017,,,3G0WWMR1UWW3NVGNTT60L8J3XC4QNF,A3U6IA3JUSFZ2M,Approved,Fri Nov 24 16:07:35 PST 2017,Fri Nov 24 16:07:57 PST 2017,Fri Dec 01 16:07:57 PST 2017,Sun Nov 26 07:37:10 PST 2017,,,22,100% (228/228),100% (169/169),0% (0/0),e9be3b8f1a7f755b261c7136bd31fe06852505113ccc3dc6912938298ab5b4b0:12-14:2-3,per:place_of_death,Yitzhak Rabin,2,3,Israel,12,14,JERUSALEM : Israel marks 14th anniversary of the assassination of prime minister Yitzhak Rabin .,1,0.75,15,per:top_member_employee_of_org,per:top_member_employee_of_org,prime minister,{},2,12,3,14,YITZHAK RABIN,ISRAEL,,
3G4VVJO6PZSFSTXB61UT4RG4KA7PK0,359956SLTYAUE33RYLG092MRZ5YRLJ,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.13,Fri Nov 24 02:55:18 PST 2017,15,BatchId:3022312;OriginalHitTemplateId:;,600,604800,Fri Dec 01 02:55:18 PST 2017,,,3U8YCDAGXQS02ZOGSN42AWNQPI10QK,A3SDFAOJW87FGP,Approved,Fri Nov 24 06:42:36 PST 2017,Fri Nov 24 06:42:52 PST 2017,Fri Dec 01 06:42:52 PST 2017,Sun Nov 26 07:37:10 PST 2017,,,16,100% (1602/1602),100% (409/409),0% (0/0),e9be3b8f1a7f755b261c7136bd31fe06852505113ccc3dc6912938298ab5b4b0:12-14:2-3,per:place_of_death,Yitzhak Rabin,2,3,Israel,12,14,JERUSALEM : Israel marks 14th anniversary of the assassination of prime minister Yitzhak Rabin .,1,0.75,15,per:top_member_employee_of_org,per:top_member_employee_of_org,prime minister,{},2,12,3,14,YITZHAK RABIN,ISRAEL,,
3G4VVJO6PZSFSTXB61UT4RG4KA7PK0,359956SLTYAUE33RYLG092MRZ5YRLJ,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.13,Fri Nov 24 02:55:18 PST 2017,15,BatchId:3022312;OriginalHitTemplateId:;,600,604800,Fri Dec 01 02:55:18 PST 2017,,,3HVVDCPGTF4ARACTHZ967TSXL3MTY1,A03922113RU44GENR8ATX,Approved,Fri Nov 24 09:03:43 PST 2017,Fri Nov 24 09:07:53 PST 2017,Fri Dec 01 09:07:53 PST 2017,Sun Nov 26 07:37:10 PST 2017,,,250,100% (773/773),100% (218/218),0% (0/0),e9be3b8f1a7f755b261c7136bd31fe06852505113ccc3dc6912938298ab5b4b0:12-14:2-3,per:place_of_death,Yitzhak Rabin,2,3,Israel,12,14,JERUSALEM : Israel marks 14th anniversary of the assassination of prime minister Yitzhak Rabin .,1,0.75,15,per:top_member_employee_of_org|per:place_of_death,per:top_member_employee_of_org per:place_of_death,marks 14th anniversary of the assassination of,{},2,12,3,14,YITZHAK RABIN,ISRAEL,,
3GL25Y68436FRQZ5D4HQDHUBBEBMXQ,359956SLTYAUE33RYLG092MRZ5YRLJ,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.13,Fri Nov 24 02:55:20 PST 2017,15,BatchId:3022312;OriginalHitTemplateId:;,600,604800,Fri Dec 01 02:55:20 PST 2017,,,3JCG6DTRV42OQSTF9LYHP2E82M0QQ9,A610SH5RY1NG1,Approved,Fri Nov 24 07:20:55 PST 2017,Fri Nov 24 07:21:07 PST 2017,Fri Dec 01 07:21:07 PST 2017,Sun Nov 26 07:38:29 PST 2017,,,12,100% (817/817),100% (200/200),0% (0/0),d344df0e3ce9f996c5600ca4ee4fa565d32207aa50c9dcaf7e7f8f256d361e3a:25-26:0-2,per:founded_org,Jay Adelson,25,26,Revision3,0,2,"Jay Adelson and Kevin Rose , along with co-founding team that included Ron Gorodetsky , Dan Huard , Keith Harrison and David Prager , founded Revision3 in April 2005 .",1,1,30,per:employee_or_member_of|per:founded_org|per:top_member_employee_of_org,per:founded_org per:top_member_employee_of_org per:employee_or_member_of,founded,{},25,0,26,2,JAY ADELSON,REVISION3,,
3GL25Y68436FRQZ5D4HQDHUBBEBMXQ,359956SLTYAUE33RYLG092MRZ5YRLJ,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.13,Fri Nov 24 02:55:20 PST 2017,15,BatchId:3022312;OriginalHitTemplateId:;,600,604800,Fri Dec 01 02:55:20 PST 2017,,,320DUZ38G8YGRGVOBZ9WYNYKI5FGJV,A18G2CLYSTENK,Approved,Fri Nov 24 11:49:16 PST 2017,Fri Nov 24 11:50:37 PST 2017,Fri Dec 01 11:50:37 PST 2017,Sun Nov 26 07:38:29 PST 2017,,,81,100% (652/652),100% (246/246),0% (0/0),d344df0e3ce9f996c5600ca4ee4fa565d32207aa50c9dcaf7e7f8f256d361e3a:25-26:0-2,per:founded_org,Jay Adelson,25,26,Revision3,0,2,"Jay Adelson and Kevin Rose , along with co-founding team that included Ron Gorodetsky , Dan Huard , Keith Harrison and David Prager , founded Revision3 in April 2005 .",1,1,30,per:founded_org,per:founded_org,JAY ADELSON founded REVISION3,{},25,0,26,2,JAY ADELSON,REVISION3,,
3GL25Y68436FRQZ5D4HQDHUBBEBMXQ,359956SLTYAUE33RYLG092MRZ5YRLJ,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.13,Fri Nov 24 02:55:20 PST 2017,15,BatchId:3022312;OriginalHitTemplateId:;,600,604800,Fri Dec 01 02:55:20 PST 2017,,,36DSNE9QZ6A4JTCMZIM43W7M9RBJOQ,A1G94QON7A9K0N,Approved,Fri Nov 24 13:39:12 PST 2017,Fri Nov 24 13:39:43 PST 2017,Fri Dec 01 13:39:43 PST 2017,Sun Nov 26 07:38:29 PST 2017,,,31,100% (1159/1160),100% (153/153),0% (0/0),d344df0e3ce9f996c5600ca4ee4fa565d32207aa50c9dcaf7e7f8f256d361e3a:25-26:0-2,per:founded_org,Jay Adelson,25,26,Revision3,0,2,"Jay Adelson and Kevin Rose , along with co-founding team that included Ron Gorodetsky , Dan Huard , Keith Harrison and David Prager , founded Revision3 in April 2005 .",1,1,30,per:founded_org,per:founded_org,founded,{},25,0,26,2,JAY ADELSON,REVISION3,,
3GL25Y68436FRQZ5D4HQDHUBBEBMXQ,359956SLTYAUE33RYLG092MRZ5YRLJ,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.13,Fri Nov 24 02:55:20 PST 2017,15,BatchId:3022312;OriginalHitTemplateId:;,600,604800,Fri Dec 01 02:55:20 PST 2017,,,379J5II41PSO2SNX8PVLEZQ09E2LEI,ABX5OQLR6UNBC,Approved,Fri Nov 24 10:44:46 PST 2017,Fri Nov 24 10:45:08 PST 2017,Fri Dec 01 10:45:08 PST 2017,Sun Nov 26 07:38:29 PST 2017,,,22,100% (787/787),100% (456/456),0% (0/0),d344df0e3ce9f996c5600ca4ee4fa565d32207aa50c9dcaf7e7f8f256d361e3a:25-26:0-2,per:founded_org,Jay Adelson,25,26,Revision3,0,2,"Jay Adelson and Kevin Rose , along with co-founding team that included Ron Gorodetsky , Dan Huard , Keith Harrison and David Prager , founded Revision3 in April 2005 .",1,1,30,per:founded_org,per:founded_org,founded REVISION3,{},25,0,26,2,JAY ADELSON,REVISION3,,
3GL25Y68436FRQZ5D4HQDHUBBEBMXQ,359956SLTYAUE33RYLG092MRZ5YRLJ,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.13,Fri Nov 24 02:55:20 PST 2017,15,BatchId:3022312;OriginalHitTemplateId:;,600,604800,Fri Dec 01 02:55:20 PST 2017,,,37C0GNLMHGF1R16QPQEZJYQIJ706DQ,A34QZDSTKZ3JO9,Approved,Fri Nov 24 21:07:20 PST 2017,Fri Nov 24 21:07:32 PST 2017,Fri Dec 01 21:07:32 PST 2017,Sun Nov 26 07:38:29 PST 2017,,,12,100% (1326/1326),100% (295/295),0% (0/0),d344df0e3ce9f996c5600ca4ee4fa565d32207aa50c9dcaf7e7f8f256d361e3a:25-26:0-2,per:founded_org,Jay Adelson,25,26,Revision3,0,2,"Jay Adelson and Kevin Rose , along with co-founding team that included Ron Gorodetsky , Dan Huard , Keith Harrison and David Prager , founded Revision3 in April 2005 .",1,1,30,per:founded_org,per:founded_org,founded,{},25,0,26,2,JAY ADELSON,REVISION3,,
3GL25Y68436FRQZ5D4HQDHUBBEBMXQ,359956SLTYAUE33RYLG092MRZ5YRLJ,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.13,Fri Nov 24 02:55:20 PST 2017,15,BatchId:3022312;OriginalHitTemplateId:;,600,604800,Fri Dec 01 02:55:20 PST 2017,,,386CSBG1O0YVGAAVUCKJJXXH2MSQ6I,A3KN0O7VP8YSZY,Approved,Fri Nov 24 08:31:04 PST 2017,Fri Nov 24 08:31:18 PST 2017,Fri Dec 01 08:31:18 PST 2017,Sun Nov 26 07:38:29 PST 2017,,,14,100% (789/789),100% (228/228),0% (0/0),d344df0e3ce9f996c5600ca4ee4fa565d32207aa50c9dcaf7e7f8f256d361e3a:25-26:0-2,per:founded_org,Jay Adelson,25,26,Revision3,0,2,"Jay Adelson and Kevin Rose , along with co-founding team that included Ron Gorodetsky , Dan Huard , Keith Harrison and David Prager , founded Revision3 in April 2005 .",1,1,30,per:founded_org,per:founded_org,founded,{},25,0,26,2,JAY ADELSON,REVISION3,,
